type,model_only,preds,human_only,poss,second_label,words,labels,direct_en_translation,type_label
,0,0,0,DET,0,těchto,0,,
,0,0,0,NOUN,0,končin,0,,
,0,0,0,NOUN,0,světa,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kam,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,také,0,,
,0,0,0,VERB,0,dopravovali,0,,
,0,0,0,ADV,0,už,0,,
,0,0,1,ADJ,1,uvedení,1,0,c
,0,0,0,NOUN,0,otroci,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,otrokyně,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PART,0,jo,0,,
,0,0,0,SCONJ,0,když,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,VERB,0,oblečete,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Celý,0,,
,0,0,0,DET,0,ten,0,,
,0,0,0,ADJ,0,desetimetrový,0,,
,0,0,0,NOUN,0,skok,0,,
,0,0,0,VERB,0,zvládne,0,,
,0,0,0,NOUN,0,odrazem,0,,
,0,0,0,ADP,0,z,0,,
,0,0,0,NOUN,0,místa,0,,
,0,0,0,PUNCT,0,!,0,,
,0,0,0,NOUN,0,Začátkem,0,,
,0,0,0,DET,0,tohoto,0,,
,0,0,0,NOUN,0,roku,0,,
,0,1,0,VERB,1,prošlo,1,1,c
,0,0,0,PROPN,0,Turecko,0,,
,0,0,0,ADV,0,velmi,0,,
,0,0,0,ADJ,0,náročným,0,,
,0,0,0,NOUN,0,obdobím,0,,
,0,0,1,ADJ,1,vážné,1,1,x
,0,0,0,ADJ,0,ústavní,0,,
,0,0,0,NOUN,0,krize,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADJ,0,politického,0,,
,0,1,0,NOUN,1,napětí,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,AUX,0,Bylo,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,ADJ,0,způsobeno,0,,
,0,0,0,DET,0,tím,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,ADJ,0,hlavní,0,,
,0,0,0,ADJ,0,obchodní,0,,
,0,1,0,NOUN,1,tepny,1,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,tehdy,0,,
,1,1,0,VERB,0,kryly,0,,
,1,1,0,ADP,0,se,0,,
,0,0,0,NOUN,0,směry,0,,
,0,0,0,ADJ,0,velkých,0,,
,0,0,0,NOUN,0,řek,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,které,0,,
,0,0,0,ADP,0,z,0,,
,0,0,0,PROPN,0,Čech,0,,
,0,0,0,VERB,0,vytékaly,0,,
,0,0,0,CCONJ,0,nebo,0,,
,0,0,0,VERB,0,proudily,0,,
,1,1,0,ADP,0,v,0,,
,0,0,0,DET,0,jejich,0,,
,0,0,1,ADJ,1,těsné,1,,
,0,0,0,NOUN,0,blízkosti,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Vždycky,0,,
,0,0,0,NOUN,0,pár,0,,
,0,0,0,NOUN,0,vteřin,0,,
,0,0,0,VERB,0,trvá,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,než,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PRON,0,mu,0,,
,0,0,0,ADV,0,zase,0,,
,1,1,0,VERB,0,okysličí,0,,
,0,0,0,NOUN,0,krev,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,VERB,0,Přísahej,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,žádal,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,NOUN,0,syn,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,To,0,,
,0,0,0,PRON,0,mě,0,,
,0,0,0,VERB,0,uklidnilo,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,protože,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,myslela,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,1,VERB,1,jde,1,0,c
,0,0,0,ADV,0,zas,0,,
,0,1,0,ADP,1,o,1,,
,0,0,0,DET,0,nějakou,0,,
,0,0,0,ADJ,0,divnou,0,,
,0,0,0,ADJ,0,rodovou,0,,
,0,0,0,NOUN,0,tradici,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,PRON,0,my,0,,
,0,0,0,AUX,0,budeme,0,,
,0,0,0,ADV,0,přímo,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,NOUN,0,zámku,0,,
,0,0,0,VERB,0,muset,0,,
,0,0,0,VERB,0,opatrovat,0,,
,0,0,0,NOUN,0,stádo,0,,
,0,0,0,NOUN,0,zvířat,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,Ale,0,,
,0,0,0,PART,0,co,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,pomyslel,0,,
,0,0,0,PRON,0,si,0,,
,0,1,0,ADP,1,v,1,,
,0,0,1,NOUN,1,duchu,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,pokud,0,,
,0,0,1,VERB,1,jde,1,0,c
,1,1,0,ADP,0,o,0,,
,0,0,0,PRON,0,něj,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,může,0,,
,0,0,0,DET,0,ty,0,,
,0,0,1,ADJ,1,podělaný,1,0,c
,0,0,0,NOUN,0,Vánoce,0,,
,0,0,0,VERB,0,slavit,0,,
,0,0,0,ADV,0,třeba,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,NOUN,0,červenci,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,ADV,1,Právě,1,,
,0,0,0,DET,0,tento,0,,
,0,0,0,NOUN,0,údaj,0,,
,0,0,1,VERB,1,způsobuje,1,1,c
,0,0,0,CCONJ,0,však,0,,
,0,0,0,NOUN,0,badatelům,0,,
,0,1,0,ADJ,1,jisté,1,1,c
,0,0,0,NOUN,0,rozpaky,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,neboť,0,,
,0,0,0,PRON,0,si,0,,
,1,1,0,VERB,0,povšimli,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,_,0,kdyby,0,,
,0,0,0,PROPN,0,Ibráhímem,0,,
,0,1,0,ADJ,1,uváděné,1,0,c
,0,0,0,NOUN,0,ceny,0,,
,0,0,0,ADV,0,opravdu,0,,
,0,0,1,VERB,1,platily,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,AUX,0,bylo,0,,
,0,0,0,AUX,0,by,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Čechách,0,,
,0,0,0,ADJ,0,desátého,0,,
,0,0,0,NOUN,0,století,0,,
,0,0,0,NOUN,0,obilí,0,,
,0,0,0,ADJ,0,levnější,0,,
,0,0,0,SCONJ,0,než,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Egyptě,0,,
,0,0,0,PUNCT,0,!,0,,
,0,0,0,ADJ,0,Zadní,0,,
,0,0,0,NOUN,0,končetiny,0,,
,0,0,0,VERB,0,má,0,,
,0,0,0,ADV,0,mimořádně,0,,
,0,0,0,ADJ,0,silné,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,jejich,0,,
,0,0,0,ADJ,0,mohutný,0,,
,0,0,0,NOUN,0,odraz,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,ADV,0,snadno,0,,
,0,0,1,VERB,1,přenese,1,1,x
,0,0,0,PART,0,až,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,vzdálenost,0,,
,0,0,0,NUM,0,10,0,,
,0,0,0,NOUN,0,m,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,Když,0,,
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,před,1,,
,0,0,0,NUM,0,třemi,0,,
,0,0,0,NOUN,0,lety,0,,
,0,0,0,VERB,0,rozvedl,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PROPN,0,Vánoce,0,,
,1,1,0,ADP,0,pro,0,,
,0,0,0,PRON,0,něho,0,,
,0,0,0,ADV,0,prakticky,0,,
,0,1,0,VERB,1,ztratily,1,1,c
,0,0,0,NOUN,0,smysl,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Pane,0,,
,0,0,0,ADJ,0,předsedající,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,co,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,týče,0,,
,0,0,0,ADJ,0,jižního,0,,
,0,0,0,PROPN,0,Súdánu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,chtěl,0,,
,0,0,0,AUX,0,bych,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,také,0,,
,0,1,0,VERB,1,dotknout,1,1,c
,0,0,0,NOUN,0,stavu,0,,
,0,0,0,DET,0,této,0,,
,0,0,0,NOUN,0,země,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,Na,1,,
,0,0,0,NOUN,0,severozápad,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,NOUN,0,obchodníci,0,,
,0,0,1,ADP,1,z,1,,
,0,0,0,PROPN,0,Čech,0,,
,0,0,0,VERB,0,cestovali,0,,
,0,0,0,ADP,0,po,0,,
,0,0,0,PROPN,0,Labi,0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,severovýchod,0,,
,0,0,0,ADP,0,po,0,,
,0,0,0,PROPN,0,Odře,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,PROPN,0,Visle,0,,
,0,0,0,PART,0,až,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,NOUN,0,pobřeží,0,,
,0,0,0,ADJ,0,Baltského,0,,
,0,0,0,NOUN,0,moře,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Syna,0,,
,0,0,0,PUNCT,0,(,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,NOUN,0,listopadu,0,,
,0,0,0,PRON,0,mu,0,,
,0,0,0,AUX,0,bylo,0,,
,0,0,0,NUM,0,sedm,0,,
,0,0,0,PUNCT,0,),0,,
,0,0,0,PRON,0,mu,0,,
,0,0,0,ADV,0,tentokrát,0,,
,0,0,0,ADJ,0,bývalá,0,,
,0,0,0,NOUN,0,manželka,0,,
,0,0,0,VERB,0,přivezla,0,,
,0,0,0,ADV,0,už,0,,
,0,0,0,ADJ,0,osmnáctého,0,,
,0,0,0,NOUN,0,prosince,0,,
,0,0,0,ADV,0,ráno,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,zítra,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,NOUN,0,poledne,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,1,VERB,1,vyzvedne,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,oznámila,0,,
,0,0,0,PRON,0,mu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Nejstarší,0,,
,0,0,0,ADJ,0,české,0,,
,0,0,0,NOUN,0,mince,0,,
,0,0,1,VERB,1,napodobovaly,1,1,x
,0,0,0,NOUN,0,ražby,0,,
,0,0,0,ADJ,0,bavorského,0,,
,0,0,0,NOUN,0,města,0,,
,0,0,0,PROPN,0,Řezna,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,brzy,0,,
,0,0,1,PRON,1,se,1,,
,0,0,0,CCONJ,0,však,0,,
,0,0,0,ADJ,0,čeští,0,,
,0,0,0,NOUN,0,mincmistři,0,,
,0,0,1,VERB,1,orientovali,1,0,c
,0,1,0,ADP,1,na,1,,
,0,1,0,ADJ,1,širší,1,1,c
,0,0,0,ADJ,0,mezinárodní,0,,
,0,0,1,NOUN,1,trh,1,0,c
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,počali,0,,
,0,0,0,VERB,0,razit,0,,
,0,0,0,NOUN,0,minci,0,,
,0,0,1,ADJ,1,napodobující,1,1,x
,0,0,0,ADJ,0,anglosaské,0,,
,0,0,0,NOUN,0,denáry,0,,
,0,0,0,NOUN,0,krále,0,,
,0,0,0,PROPN,0,Ethelreda,0,,
,0,0,0,NUM,0,II,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADJ,0,známého,0,,
,0,1,0,ADP,1,pod,1,,
,0,0,0,NOUN,0,jménem,0,,
,0,0,0,PROPN,0,Ethelred,0,,
,0,0,0,ADJ,0,Zlé,0,,
,0,0,0,NOUN,0,rady,0,,
,0,0,0,PUNCT,0,(,0,,
,0,0,0,X,0,Ethelred,0,,
,0,0,0,X,0,the,0,,
,0,0,0,X,0,Unready,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADJ,0,slovní,0,,
,0,0,1,NOUN,1,hříčka,1,0,c
,1,1,0,ADP,0,se,0,,
,0,0,0,NOUN,0,jménem,0,,
,0,0,0,ADJ,0,anglosaského,0,,
,0,0,0,PROPN,0,Adalráda,0,,
,0,0,0,PROPN,0,Unráda,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NUM,0,978,0,,
,0,0,0,PUNCT,0,–,0,,
,0,0,0,NUM,0,1016,0,,
,0,0,0,PUNCT,0,),0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,tehdy,0,,
,0,0,0,ADJ,0,oblíbené,0,,
,0,0,0,NOUN,0,platidlo,0,,
,0,0,1,ADP,1,na,1,,
,0,0,1,NOUN,1,trzích,1,0,c
,0,0,0,ADP,0,po,0,,
,0,0,0,NUM,0,obou,0,,
,0,0,0,NOUN,0,březích,0,,
,0,0,0,ADJ,0,Baltského,0,,
,0,0,0,NOUN,0,moře,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kam,0,,
,0,0,0,ADJ,0,tehdejší,0,,
,0,0,0,ADJ,0,český,0,,
,0,0,0,NOUN,0,obchod,0,,
,0,0,0,ADV,0,především,0,,
,0,0,1,VERB,1,směřoval,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,_,0,Kdybychom,0,,
,0,0,0,VERB,0,měli,0,,
,0,0,1,VERB,1,popsat,1,0,c
,0,0,1,NOUN,1,orientaci,1,0,c
,0,0,0,ADJ,0,českého,0,,
,0,0,0,ADJ,0,dálkového,0,,
,0,0,0,NOUN,0,obchodu,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,ADJ,0,tehdejší,0,,
,0,0,0,ADJ,0,světové,0,,
,0,0,1,NOUN,1,trhy,1,0,c
,0,0,0,PUNCT,0,",",0,,
,1,1,0,VERB,0,připodobnili,0,,
,0,0,0,AUX,0,bychom,0,,
,0,0,0,PRON,0,ji,0,,
,0,0,0,PART,0,nejspíše,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,ADJ,0,větrné,0,,
,0,0,0,NOUN,0,růžici,0,,
,0,0,0,ADJ,0,směřující,0,,
,0,0,1,ADP,1,do,1,,
,0,0,0,NUM,0,čtyř,0,,
,0,0,0,ADJ,0,světových,0,,
,0,0,0,NOUN,0,stran,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,ADJ,0,otočené,0,,
,1,1,0,ADP,0,o,0,,
,0,0,0,NUM,0,45,0,,
,0,0,0,PUNCT,0,°,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,NOUN,0,Smrček,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,zeptala,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,no,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,no,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,hledět,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,ten,0,,
,0,0,0,NOUN,0,klobouček,0,,
,0,0,0,DET,0,ten,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,zkoušela,0,,
,0,0,0,ADV,0,teďka,0,,
,0,0,0,ADV,0,dneska,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,Až,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,ADJ,0,drobný,0,,
,0,0,0,NOUN,0,rozdíl,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,VERB,0,nevzpírají,0,,
,0,0,0,NOUN,0,činky,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,NOUN,0,kameny,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Pozoroval,0,,
,0,0,0,PROPN,0,Olina,0,,
,1,1,0,ADP,0,s,0,,
,0,0,0,PROPN,0,Laďou,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,jak,0,,
,0,0,0,VERB,0,chlemtají,0,,
,0,0,0,ADJ,0,kuřecí,0,,
,0,0,0,NOUN,0,vývar,0,,
,0,0,0,ADP,0,z,0,,
,0,0,0,ADJ,0,desetilitrového,0,,
,0,0,0,NOUN,0,kastrolu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADJ,0,ztrápeným,0,,
,0,0,0,NOUN,0,hlasem,0,,
,0,0,0,PRON,0,je,0,,
,0,0,0,VERB,0,pobízel,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,ať,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,nají,0,,
,0,0,1,ADP,1,do,1,,
,0,0,0,NOUN,0,zásoby,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,protože,0,,
,0,0,0,NOUN,0,bída,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,hlad,0,,
,0,0,0,ADV,0,už,0,,
,0,1,0,VERB,1,stojí,1,0,c
,0,0,0,ADP,0,za,0,,
,0,0,1,NOUN,1,dveřmi,1,0,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,ADV,0,Dobře,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,řekl,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,SCONJ,0,co,0,,
,0,0,0,ADV,0,možná,0,,
,0,0,0,ADV,0,klidně,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,VERB,0,pojedeme,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,PROPN,0,Luhačovic,0,,
,0,0,0,PUNCT,0,",",0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,DET,0,to,0,,
,0,0,1,NOUN,1,otvírání,1,1,c
,0,0,0,NOUN,0,pramenů,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,PRON,0,nic,0,,
,0,0,0,PRON,0,nic,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Návratu,0,,
,0,0,0,NOUN,0,Kostky,0,,
,0,1,0,ADP,1,do,1,,
,0,0,0,ADJ,0,devatenáctého,0,,
,0,0,0,NOUN,0,století,0,,
,0,0,0,VERB,0,zabránila,0,,
,0,0,0,NOUN,0,paní,0,,
,0,0,0,PROPN,0,Tichá,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,která,0,,
,0,0,0,VERB,0,pohrozila,0,,
,0,0,0,ADJ,0,okamžitou,0,,
,0,0,0,NOUN,0,výpovědí,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,pokud,0,,
,0,0,0,PRON,0,jí,0,,
,0,0,1,VERB,1,nepojede,1,0,c
,0,0,0,NOUN,0,vysavač,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NOUN,0,mražáky,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADJ,0,umělá,0,,
,0,0,0,NOUN,0,líheň,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,kuřata,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,tož,0,,
,0,0,0,SCONJ,0,protože,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,tady,0,,
,0,0,0,AUX,0,byly,0,,
,0,0,0,NOUN,0,železárny,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,vlasně,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,SCONJ,0,dyž,0,,
,0,0,0,VERB,0,začalo,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,INTJ,0,eee,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADJ,0,závodní,0,,
,0,0,0,NOUN,0,doktor,0,,
,0,0,1,ADP,1,z,1,,
,0,0,0,NOUN,0,železáren,0,,
,0,0,0,DET,0,všecky,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,posílal,0,,
,0,0,1,ADP,1,k,1,,
,0,0,0,PRON,0,nas,0,,
,0,0,0,PUNCT,0,*,0,,
,0,0,1,ADP,1,k,1,,
,0,0,0,DET,0,naší,0,,
,0,0,0,NOUN,0,pojišťovně,0,,
,0,0,0,ADJ,0,zdravotní,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Všechny,0,,
,0,0,0,DET,0,ty,0,,
,0,0,0,ADJ,0,obvyklé,0,,
,0,0,0,NOUN,0,věci,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Ten,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,odráží,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,NOUN,0,lidé,0,,
,0,0,0,ADV,0,pouze,0,,
,0,0,0,ADJ,0,zadními,0,,
,0,0,0,NOUN,0,končetinami,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADP,0,během,0,,
,0,0,0,NOUN,0,skoku,0,,
,0,0,0,VERB,0,drží,0,,
,0,0,0,NOUN,0,tělo,0,,
,0,0,0,ADV,0,vzpřímeně,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,AUX,0,bych,0,,
,0,1,0,ADP,1,od,1,,
,0,0,0,PRON,0,tebe,0,,
,0,0,0,VERB,0,mohla,0,,
,0,0,0,VERB,0,dostat,0,,
,0,0,0,PRON,0,neco,0,,
,0,0,0,ADJ,0,oranžového,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,ne,0,,
,0,0,0,PRON,0,ju,0,,
,0,0,0,ADV,0,nekdy,0,,
,0,0,0,PART,0,fakt,0,,
,0,0,1,VERB,1,napadne,1,0,c
,0,0,0,PRON,0,ona,0,,
,0,0,0,VERB,0,má,0,,
,0,0,0,DET,0,takové,0,,
,0,0,0,SCONJ,0,jakože,0,,
,0,0,1,NOUN,1,hlášky,1,0,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,vykřikl,0,,
,0,0,0,NOUN,0,syn,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADP,0,V,0,,
,0,0,0,DET,0,jeho,0,,
,0,0,0,NOUN,0,domovině,0,,
,0,0,0,ADV,0,moc,0,,
,0,0,0,NOUN,0,stromů,0,,
,0,0,0,VERB,0,neroste,0,,
,0,0,0,PUNCT,0,",",0,,
,1,1,0,ADP,0,během,0,,
,0,0,0,NOUN,0,dne,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,CCONJ,0,proto,0,,
,0,0,0,VERB,0,pohybuje,0,,
,0,0,0,ADV,0,převážně,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,NOUN,0,zemi,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,NOUN,0,stromy,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,uchyluje,0,,
,0,0,0,ADV,0,jen,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,noc,0,,
,0,0,0,PUNCT,0,.,0,,
,1,1,0,ADJ,0,Velké,0,,
,0,0,0,ADJ,0,zahraniční,0,,
,0,0,0,NOUN,0,podniky,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADP,0,bez,0,,
,0,0,0,PRON,0,nichž,0,,
,0,0,0,DET,0,taková,0,,
,0,0,0,ADJ,0,chudá,0,,
,0,0,0,NOUN,0,země,0,,
,0,0,0,AUX,0,není,0,,
,0,0,1,ADJ,1,schopna,1,1,x
,0,0,0,VERB,0,těžit,0,,
,0,0,0,NOUN,0,ropu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,představitelé,0,,
,0,0,0,NUM,0,obou,0,,
,0,0,0,NOUN,0,částí,0,,
,0,0,0,NOUN,0,země,0,,
,0,1,0,VERB,1,zavětřili,1,0,c
,0,1,0,NOUN,1,vůni,1,0,c
,0,0,0,NOUN,0,petrodolarů,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Nejoblíbenějším,0,,
,0,0,0,ADJ,0,opičím,0,,
,0,0,1,NOUN,1,sportem,1,1,n
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,sportovní,0,,
,0,0,0,NOUN,0,gymnastika,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Nejraději,0,,
,0,0,0,VERB,0,má,0,,
,0,0,0,ADV,0,hustě,0,,
,0,0,0,ADJ,0,zalesněné,0,,
,0,0,0,NOUN,0,břehy,0,,
,0,0,0,NOUN,0,řek,0,,
,0,0,0,CCONJ,0,nebo,0,,
,0,0,0,ADJ,0,pobřežní,0,,
,0,0,0,NOUN,0,mangrovy,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,I,0,,
,0,1,0,ADP,1,přes,1,,
,0,0,0,DET,0,tento,0,,
,0,0,0,ADJ,0,složitý,0,,
,0,0,0,NOUN,0,problém,0,,
,0,0,1,VERB,1,uskutečnilo,1,0,c
,0,0,0,PROPN,0,Turecko,0,,
,0,0,1,DET,1,své,1,,
,0,0,0,ADJ,0,parlamentní,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADJ,0,prezidentské,0,,
,0,0,0,NOUN,0,volby,0,,
,0,1,0,ADP,1,v,1,,
,0,1,0,NOUN,1,duchu,1,1,c
,0,0,0,ADJ,0,demokratických,0,,
,0,0,0,NOUN,0,zásad,0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,s,1,,
